"subjects","group_assignment","age","declared_partisanship","week","memes_seen","preexperiment_polarization","experiment_polarization","postexperiment_polarization"
1393,1,18,-1,16,NA,NA,NA,0.729081305977888
1393,1,18,-1,17,NA,NA,NA,0.631507373251952
1393,1,18,-1,18,NA,NA,NA,0.376020318781957
1393,1,18,-1,19,NA,NA,NA,0.544412497500889
1394,1,25,-1,1,NA,0.212672138679773,NA,NA
1394,1,25,-1,2,NA,0.137763292249292,NA,NA
1394,1,25,-1,3,NA,0.30875980630517,NA,NA
1394,1,25,-1,4,0.815520371892489,NA,0.855822838959284,NA
1394,1,25,-1,5,0.559389457223006,NA,0.571332688280381,NA
1394,1,25,-1,6,0.83619955542963,NA,0.72871467936784,NA
1394,1,25,-1,7,0.931233801529743,NA,0.617838722420856,NA
1394,1,25,-1,8,0.78156518668402,NA,0.8057596340077,NA
1394,1,25,-1,9,0.931356896762736,NA,0.860542990849353,NA
1394,1,25,-1,10,0.737932994612493,NA,0.914740539039485,NA
1394,1,25,-1,11,0.552277316572145,NA,0.756939220195636,NA
1394,1,25,-1,12,0.973961304756813,NA,0.559709913213737,NA
1394,1,25,-1,13,0.523244957905263,NA,0.436438232264481,NA
1394,1,25,-1,14,0.876537801814266,NA,0.579122070921585,NA
1394,1,25,-1,15,0.710711165447719,NA,0.821636475622654,NA
1394,1,25,-1,16,NA,NA,NA,0.321563697140664
1394,1,25,-1,17,NA,NA,NA,0.368917994271033
1394,1,25,-1,18,NA,NA,NA,0.601074446178973
1394,1,25,-1,19,NA,NA,NA,0.432154812919907
1395,1,20,1,1,NA,0.0712163862772286,NA,NA
1395,1,20,1,2,NA,0.345077427942306,NA,NA
1395,1,20,1,3,NA,0.306066995393485,NA,NA
1395,1,20,1,4,0.9192852237029,NA,0.70983818534296,NA
1395,1,20,1,5,0.758989397552796,NA,0.827944744145498,NA
1395,1,20,1,6,0.806493817130104,NA,0.509482876164839,NA
1395,1,20,1,7,0.800568353268318,NA,0.834328831057064,NA
1395,1,20,1,8,0.665161627111956,NA,0.774453953211196,NA
1395,1,20,1,9,0.92093597794883,NA,0.7216892571887,NA
1395,1,20,1,10,0.886297379387543,NA,0.50660298333969,NA
1395,1,20,1,11,0.527366519789211,NA,0.517156833154149,NA
1395,1,20,1,12,0.617820097366348,NA,0.567735618981533,NA
1395,1,20,1,13,0.598090760526247,NA,0.401799396215938,NA
1395,1,20,1,14,0.811313788406551,NA,0.928137785638683,NA
1395,1,20,1,15,0.66509429353755,NA,0.768012002878822,NA
1395,1,20,1,16,NA,NA,NA,0.613754972419702
1395,1,20,1,17,NA,NA,NA,0.34984500806313
1395,1,20,1,18,NA,NA,NA,0.41798870167695
1395,1,20,1,19,NA,NA,NA,0.443565560458228
1396,1,20,1,1,NA,0.133249794691801,NA,NA
1396,1,20,1,2,NA,0.032436584122479,NA,NA
1396,1,20,1,3,NA,0.17882098024711,NA,NA
1396,1,20,1,4,0.999740112805739,NA,0.948123356793076,NA
1396,1,20,1,5,0.775675380136818,NA,0.705321395769715,NA
1396,1,20,1,6,0.725572078605182,NA,0.599170970264822,NA
1396,1,20,1,7,0.6250627260888,NA,0.448294807877392,NA
1396,1,20,1,8,0.701380565529689,NA,0.918807558715343,NA
1396,1,20,1,9,0.687079921015538,NA,0.56936506095808,NA
1396,1,20,1,10,0.788107737549581,NA,0.692790388129652,NA
1396,1,20,1,11,0.691301592392847,NA,0.65609105671756,NA
1396,1,20,1,12,0.684991550631821,NA,0.598571151564829,NA
1396,1,20,1,13,0.666110344347544,NA,0.384253141889349,NA
1396,1,20,1,14,0.638203440932557,NA,0.557728896685876,NA
1396,1,20,1,15,0.51093857595697,NA,0.721100069303066,NA
1396,1,20,1,16,NA,NA,NA,0.374557621148415
1396,1,20,1,17,NA,NA,NA,0.540540743106976
1396,1,20,1,18,NA,NA,NA,0.431466844817623
1396,1,20,1,19,NA,NA,NA,0.790150806843303
1397,1,24,1,1,NA,0.0519201383925974,NA,NA
1397,1,24,1,2,NA,0.295870065316558,NA,NA
1397,1,24,1,3,NA,0.207724623102695,NA,NA
1397,1,24,1,4,0.548797672032379,NA,0.332381672994234,NA
1397,1,24,1,5,0.899030681001022,NA,0.79930864169728,NA
1397,1,24,1,6,0.909003166365437,NA,0.864890806260519,NA
1397,1,24,1,7,0.997243680641986,NA,0.722327425377443,NA
1397,1,24,1,8,0.580364740570076,NA,0.640494088828564,NA
1397,1,24,1,9,0.744138191104867,NA,0.803671623230912,NA
1397,1,24,1,10,0.557550186640583,NA,0.327762364363298,NA
1397,1,24,1,11,0.842937399283983,NA,0.927305118530057,NA
1397,1,24,1,12,0.992650547181256,NA,0.526634803623892,NA
1397,1,24,1,13,0.755980733782053,NA,0.876836069859564,NA
1397,1,24,1,14,0.857253485708497,NA,0.984984653652646,NA
1397,1,24,1,15,0.988299692980945,NA,0.9275025423849,NA
1397,1,24,1,16,NA,NA,NA,0.427778134425171
1397,1,24,1,17,NA,NA,NA,0.790753374062479
1397,1,24,1,18,NA,NA,NA,0.328627293650061
1397,1,24,1,19,NA,NA,NA,0.50997399603948
1398,1,23,-1,1,NA,0.100242229457945,NA,NA
1398,1,23,-1,2,NA,0.135097986645997,NA,NA
1398,1,23,-1,3,NA,0.128683757875115,NA,NA
1398,1,23,-1,4,0.700091071776114,NA,0.937591965077445,NA
1398,1,23,-1,5,0.85176079114899,NA,0.992207209928893,NA
1398,1,23,-1,6,0.965156885562465,NA,0.88125223107636,NA
1398,1,23,-1,7,0.986945836571977,NA,0.573425165726803,NA
1398,1,23,-1,8,0.910844250814989,NA,0.787760698585771,NA
1398,1,23,-1,9,0.736624099663459,NA,0.851093140663579,NA
1398,1,23,-1,10,0.875934857642278,NA,0.53508270776365,NA
1398,1,23,-1,11,0.733928930712864,NA,0.648912806413136,NA
1398,1,23,-1,12,0.741015891544521,NA,0.537470642360859,NA
1398,1,23,-1,13,0.898307592491619,NA,0.83517112059053,NA
1398,1,23,-1,14,0.919596724445,NA,0.924318781937473,NA
1398,1,23,-1,15,0.885932552977465,NA,0.687817835249007,NA
1398,1,23,-1,16,NA,NA,NA,0.539375435281545
1398,1,23,-1,17,NA,NA,NA,0.436024712701328
1398,1,23,-1,18,NA,NA,NA,0.779653461719863
1398,1,23,-1,19,NA,NA,NA,0.773968823789619
1399,1,23,-1,1,NA,0.298474664893001,NA,NA
1399,1,23,-1,2,NA,0.397920882329345,NA,NA
1399,1,23,-1,3,NA,0.0506231411360204,NA,NA
1399,1,23,-1,4,0.709637128631584,NA,0.699780803523026,NA
1399,1,23,-1,5,0.812579692108557,NA,0.565953583689407,NA
1399,1,23,-1,6,0.948258612887003,NA,0.949847452924587,NA
1399,1,23,-1,7,0.622327487915754,NA,0.438967101695016,NA
1399,1,23,-1,8,0.852808297961019,NA,0.809365445165895,NA
1399,1,23,-1,9,0.65928893990349,NA,0.561353872250766,NA
1399,1,23,-1,10,0.615130986901931,NA,0.303665770054795,NA
1399,1,23,-1,11,0.552622449002229,NA,0.735746606905013,NA
1399,1,23,-1,12,0.824031071853824,NA,0.736372536048293,NA
1399,1,23,-1,13,0.99268124147784,NA,0.751230312278494,NA
1399,1,23,-1,14,0.699991268455051,NA,0.630282673239708,NA
1399,1,23,-1,15,0.757558059296571,NA,0.805558611755259,NA
1399,1,23,-1,16,NA,NA,NA,0.326819457183592
1399,1,23,-1,17,NA,NA,NA,0.762722124182619
1399,1,23,-1,18,NA,NA,NA,0.505191031796858
1399,1,23,-1,19,NA,NA,NA,0.530364703224041
1400,1,19,-1,1,NA,0.339077310264111,NA,NA
1400,1,19,-1,2,NA,0.255191811453551,NA,NA
1400,1,19,-1,3,NA,0.02899329662323,NA,NA
1400,1,19,-1,4,0.784383128746413,NA,0.879057304002345,NA
1400,1,19,-1,5,0.97953078802675,NA,0.536550463410094,NA
1400,1,19,-1,6,0.855023404234089,NA,0.973860042518936,NA
1400,1,19,-1,7,0.950924803619273,NA,0.505573732545599,NA
1400,1,19,-1,8,0.817226789775304,NA,0.92388301959727,NA
1400,1,19,-1,9,0.539158349041827,NA,0.341465074173175,NA
1400,1,19,-1,10,0.508509521372616,NA,0.776913368445821,NA
1400,1,19,-1,11,0.755187859060243,NA,0.83092688175384,NA
1400,1,19,-1,12,0.838353147730231,NA,0.904584028641693,NA
1400,1,19,-1,13,0.601371867465787,NA,0.791398021811619,NA
1400,1,19,-1,14,0.807165151461959,NA,0.699198087793775,NA
1400,1,19,-1,15,0.525381646468304,NA,0.318514269264415,NA
1400,1,19,-1,16,NA,NA,NA,0.456496571958996
1400,1,19,-1,17,NA,NA,NA,0.714106815936975
1400,1,19,-1,18,NA,NA,NA,0.718403888703324
1400,1,19,-1,19,NA,NA,NA,0.5475582518382
1401,1,19,-1,1,NA,0.395123622566462,NA,NA
1401,1,19,-1,2,NA,0.0141308048740029,NA,NA
1401,1,19,-1,3,NA,0.0566297145560384,NA,NA
1401,1,19,-1,4,0.613779213977978,NA,0.607696630014107,NA
1401,1,19,-1,5,0.547414451371878,NA,0.556304818554781,NA
1401,1,19,-1,6,0.805587808950804,NA,0.646888235001825,NA
1401,1,19,-1,7,0.633197812479921,NA,0.78376762168482,NA
1401,1,19,-1,8,0.868105337256566,NA,0.950202311156318,NA
1401,1,19,-1,9,0.863842536811717,NA,0.76955466135405,NA
1401,1,19,-1,10,0.916778064914979,NA,0.808915217057802,NA
1401,1,19,-1,11,0.716001046355814,NA,0.864836607826874,NA
1401,1,19,-1,12,0.965126221533865,NA,0.578053676872514,NA
1401,1,19,-1,13,0.931162080261856,NA,0.65304098802153,NA
1401,1,19,-1,14,0.836716399528086,NA,0.954624235397205,NA
1401,1,19,-1,15,0.929883276461624,NA,0.634184639318846,NA
1401,1,19,-1,16,NA,NA,NA,0.339033988956362
1401,1,19,-1,17,NA,NA,NA,0.664228194230236
1401,1,19,-1,18,NA,NA,NA,0.745909096277319
1401,1,19,-1,19,NA,NA,NA,0.572676261374727
1402,1,23,1,1,NA,0.120005228091031,NA,NA
1402,1,23,1,2,NA,0.330786743666977,NA,NA
1402,1,23,1,3,NA,0.0889437629841268,NA,NA
1402,1,23,1,4,0.914259920362383,NA,0.534140996169299,NA
1402,1,23,1,5,0.804263728088699,NA,0.693571107229218,NA
1402,1,23,1,6,0.869530453928746,NA,0.611420620582066,NA
1402,1,23,1,7,0.95670425274875,NA,0.765261870459653,NA
1402,1,23,1,8,0.970346000976861,NA,0.760756129864603,NA
1402,1,23,1,9,0.772854573908262,NA,0.528578534140252,NA
1402,1,23,1,10,0.972309325123206,NA,0.556307904189453,NA
1402,1,23,1,11,0.615166279138066,NA,0.683712267037481,NA
1402,1,23,1,12,0.951574415434152,NA,0.995648614712991,NA
1402,1,23,1,13,0.528987909783609,NA,0.626038800412789,NA
1402,1,23,1,14,0.8055302973371,NA,0.593838642002083,NA
1402,1,23,1,15,0.618991889758036,NA,0.380981995328329,NA
1402,1,23,1,16,NA,NA,NA,0.547503458871506
1402,1,23,1,17,NA,NA,NA,0.772588866716251
1402,1,23,1,18,NA,NA,NA,0.305101715680212
1402,1,23,1,19,NA,NA,NA,0.648705981159583
1403,1,22,1,1,NA,0.308033926505595,NA,NA
1403,1,22,1,2,NA,0.245305154006928,NA,NA
1403,1,22,1,3,NA,0.354803940095007,NA,NA
1403,1,22,1,4,0.997654421371408,NA,0.616246381308883,NA
1403,1,22,1,5,0.55543717124965,NA,0.739002399099991,NA
1403,1,22,1,6,0.842585547361523,NA,0.916510018985718,NA
1403,1,22,1,7,0.52033669676166,NA,0.693350999802351,NA
1403,1,22,1,8,0.500768668367527,NA,0.494241123273969,NA
1403,1,22,1,9,0.969622160773724,NA,0.695127715356648,NA
1403,1,22,1,10,0.849284148891456,NA,0.581260734703392,NA
1403,1,22,1,11,0.913263434893452,NA,0.872530235676095,NA
1403,1,22,1,12,0.722519062343054,NA,0.555908911279403,NA
1403,1,22,1,13,0.648864280432463,NA,0.540076064132154,NA
1403,1,22,1,14,0.882638537907042,NA,0.658398622530513,NA
1403,1,22,1,15,0.661639077588916,NA,0.42659681297373,NA
1403,1,22,1,16,NA,NA,NA,0.768801160110161
1403,1,22,1,17,NA,NA,NA,0.640017262031324
1403,1,22,1,18,NA,NA,NA,0.476451267674565
1403,1,22,1,19,NA,NA,NA,0.66273990792688
1404,1,24,-1,1,NA,0.347990429867059,NA,NA
1404,1,24,-1,2,NA,0.223436163086444,NA,NA
1404,1,24,-1,3,NA,0.109380930475891,NA,NA
1404,1,24,-1,4,0.986617548624054,NA,0.946840793243609,NA
1404,1,24,-1,5,0.968214353080839,NA,0.907145786681212,NA
1404,1,24,-1,6,0.945381485274993,NA,0.820865054149181,NA
1404,1,24,-1,7,0.611444065114483,NA,0.429056113073602,NA
1404,1,24,-1,8,0.864386057830416,NA,0.804077003966086,NA
1404,1,24,-1,9,0.670686694909818,NA,0.411094173509628,NA
1404,1,24,-1,10,0.59669724223204,NA,0.674911383492872,NA
1404,1,24,-1,11,0.853978799772449,NA,0.843944892752916,NA
1404,1,24,-1,12,0.502975712297484,NA,0.366489631310105,NA
1404,1,24,-1,13,0.572013671277091,NA,0.381349921529181,NA
1404,1,24,-1,14,0.629298293148167,NA,0.359277162188664,NA
1404,1,24,-1,15,0.702873119036667,NA,0.765623287879862,NA
1404,1,24,-1,16,NA,NA,NA,0.47889986129012
1404,1,24,-1,17,NA,NA,NA,0.522627488547005
1404,1,24,-1,18,NA,NA,NA,0.437101435218938
1404,1,24,-1,19,NA,NA,NA,0.655209470377304
1405,1,19,-1,1,NA,0.0409962355159223,NA,NA
1405,1,19,-1,2,NA,0.264558829553425,NA,NA
1405,1,19,-1,3,NA,0.174353290908039,NA,NA
1405,1,19,-1,4,0.796863539260812,NA,0.738840732956305,NA
1405,1,19,-1,5,0.710170742939226,NA,0.959978985833004,NA
1405,1,19,-1,6,0.514060194371268,NA,0.30975754763931,NA
1405,1,19,-1,7,0.750592607189901,NA,0.621573138982058,NA
1405,1,19,-1,8,0.776786025147885,NA,0.936902639688924,NA
1405,1,19,-1,9,0.521495121647604,NA,0.314600509544834,NA
1405,1,19,-1,10,0.630267542554066,NA,0.42102360650897,NA
1405,1,19,-1,11,0.696239114739001,NA,0.587304447265342,NA
1405,1,19,-1,12,0.786056396435015,NA,0.605106101953425,NA
1405,1,19,-1,13,0.712773239938542,NA,0.791789204697125,NA
1405,1,19,-1,14,0.712949761655182,NA,0.685110130463727,NA
1405,1,19,-1,15,0.622112678247504,NA,0.528709054528736,NA
1405,1,19,-1,16,NA,NA,NA,0.560721093975008
1405,1,19,-1,17,NA,NA,NA,0.450173899019137
1405,1,19,-1,18,NA,NA,NA,0.741248282324523
1405,1,19,-1,19,NA,NA,NA,0.774468961241655
1406,1,20,1,1,NA,0.175404561962932,NA,NA
1406,1,20,1,2,NA,0.076362625695765,NA,NA
1406,1,20,1,3,NA,0.343298410624266,NA,NA
1406,1,20,1,4,0.748962915036827,NA,0.823953264625743,NA
1406,1,20,1,5,0.616730775800534,NA,0.405535167385824,NA
1406,1,20,1,6,0.760711807990447,NA,0.931907947175205,NA
1406,1,20,1,7,0.631385234417394,NA,0.736705127940513,NA
1406,1,20,1,8,0.552996192709543,NA,0.622573205106892,NA
1406,1,20,1,9,0.811109110713005,NA,0.919960821978748,NA
1406,1,20,1,10,0.830672636511736,NA,0.525728119187988,NA
1406,1,20,1,11,0.627001891843975,NA,0.794554255041294,NA
1406,1,20,1,12,0.822068633278832,NA,0.774912596680224,NA
1406,1,20,1,13,0.79659726168029,NA,0.561043409514241,NA
1406,1,20,1,14,0.853542159544304,NA,0.561292373226024,NA
1406,1,20,1,15,0.557352811796591,NA,0.307575318100862,NA
1406,1,20,1,16,NA,NA,NA,0.400540566374548
1406,1,20,1,17,NA,NA,NA,0.306224101642147
1406,1,20,1,18,NA,NA,NA,0.397316211904399
1406,1,20,1,19,NA,NA,NA,0.517386922449805
1407,1,21,1,1,NA,0.0943638840690255,NA,NA
1407,1,21,1,2,NA,0.334486419800669,NA,NA
1407,1,21,1,3,NA,0.310459144972265,NA,NA
1407,1,21,1,4,0.779140169965103,NA,0.891651172423735,NA
1407,1,21,1,5,0.567685655551031,NA,0.467985266074538,NA
1407,1,21,1,6,0.537397085921839,NA,0.663946374505758,NA
1407,1,21,1,7,0.9424395050155,NA,0.894591649528593,NA
1407,1,21,1,8,0.634528385126032,NA,0.408105410006829,NA
1407,1,21,1,9,0.813691527000628,NA,0.927612930419855,NA
1407,1,21,1,10,0.775861480738968,NA,0.570658399374224,NA
1407,1,21,1,11,0.951483131502755,NA,0.58332446962595,NA
1407,1,21,1,12,0.539592882501893,NA,0.762749953963794,NA
1407,1,21,1,13,0.883078028215095,NA,0.591276678140275,NA
1407,1,21,1,14,0.6508503962541,NA,0.657492581708357,NA
1407,1,21,1,15,0.74830898840446,NA,0.930212103063241,NA
1407,1,21,1,16,NA,NA,NA,0.733125378913246
1407,1,21,1,17,NA,NA,NA,0.397301093162969
1407,1,21,1,18,NA,NA,NA,0.602411662181839
1407,1,21,1,19,NA,NA,NA,0.44568659348879
1408,1,23,1,1,NA,0.281627299915999,NA,NA
1408,1,23,1,2,NA,0.0469734429381788,NA,NA
1408,1,23,1,3,NA,0.117194093950093,NA,NA
1408,1,23,1,4,0.544668291462585,NA,0.328663418604992,NA
1408,1,23,1,5,0.919346080510877,NA,0.92836252937559,NA
1408,1,23,1,6,0.955187429790385,NA,0.641474343603477,NA
1408,1,23,1,7,0.886856681667268,NA,0.955808613449335,NA
1408,1,23,1,8,0.608029567403719,NA,0.661767456517555,NA
1408,1,23,1,9,0.839712464832701,NA,0.657286325003952,NA
1408,1,23,1,10,0.583300366881303,NA,0.718956951238215,NA
1408,1,23,1,11,0.596496716258116,NA,0.324559251149185,NA
1408,1,23,1,12,0.631238963105716,NA,0.483853599010035,NA
1408,1,23,1,13,0.540903901099227,NA,0.658402771642432,NA
1408,1,23,1,14,0.6359557362739,NA,0.744644979783334,NA
1408,1,23,1,15,0.809687308385037,NA,0.75571569101885,NA
1408,1,23,1,16,NA,NA,NA,0.522767095197924
1408,1,23,1,17,NA,NA,NA,0.722684429213405
1408,1,23,1,18,NA,NA,NA,0.426813761773519
1408,1,23,1,19,NA,NA,NA,0.396560878795572
1409,1,24,1,1,NA,0.367470582388341,NA,NA
1409,1,24,1,2,NA,0.162411739397794,NA,NA
1409,1,24,1,3,NA,0.0458541133441031,NA,NA
1409,1,24,1,4,0.530994071974419,NA,0.430425457726233,NA
1409,1,24,1,5,0.812308534048498,NA,0.553385604987852,NA
1409,1,24,1,6,0.578520432114601,NA,0.431930158240721,NA
1409,1,24,1,7,0.759273940930143,NA,0.704639418167062,NA
1409,1,24,1,8,0.788246368872933,NA,0.898237833054736,NA
1409,1,24,1,9,0.690816010464914,NA,0.46988748323638,NA
1409,1,24,1,10,0.609059415990487,NA,0.716116891778074,NA
1409,1,24,1,11,0.954022086574696,NA,0.645166580332443,NA
1409,1,24,1,12,0.655428968020715,NA,0.54030650977511,NA
1409,1,24,1,13,0.930294987163506,NA,0.893133718520403,NA
1409,1,24,1,14,0.730639084707946,NA,0.574509261758067,NA
1409,1,24,1,15,0.840449066832662,NA,0.913689379463904,NA
1409,1,24,1,16,NA,NA,NA,0.520867107273079
1409,1,24,1,17,NA,NA,NA,0.319282804918475
1409,1,24,1,18,NA,NA,NA,0.466531294002198
1409,1,24,1,19,NA,NA,NA,0.548501267051324
1410,1,20,0,1,NA,0.252407137397677,NA,NA
1410,1,20,0,2,NA,0.391902007628232,NA,NA
1410,1,20,0,3,NA,0.235814320575446,NA,NA
1410,1,20,0,4,0.93482075992506,NA,0.907888462068513,NA
1410,1,20,0,5,0.511369907530025,NA,0.721164032886736,NA
1410,1,20,0,6,0.824144540820271,NA,0.527350430376828,NA
1410,1,20,0,7,0.84231161151547,NA,0.956536436569877,NA
1410,1,20,0,8,0.975253991433419,NA,0.838017841568217,NA
1410,1,20,0,9,0.952844906249084,NA,0.958088818355463,NA
1410,1,20,0,10,0.868320335284807,NA,0.983826934010722,NA
1410,1,20,0,11,0.538778974907473,NA,0.624385067564435,NA
1410,1,20,0,12,0.664239185512997,NA,0.456158560886979,NA
1410,1,20,0,13,0.998532192315906,NA,0.967929074773565,NA
1410,1,20,0,14,0.840010266052559,NA,0.89208353694994,NA
1410,1,20,0,15,0.779928765026852,NA,0.858657364966348,NA
1410,1,20,0,16,NA,NA,NA,0.642158260173164
1410,1,20,0,17,NA,NA,NA,0.508652308909223
1410,1,20,0,18,NA,NA,NA,0.545950112352148
1410,1,20,0,19,NA,NA,NA,0.781183781055734
1411,1,22,-1,1,NA,0.20449000177905,NA,NA
1411,1,22,-1,2,NA,0.119450050871819,NA,NA
1411,1,22,-1,3,NA,0.187862590327859,NA,NA
1411,1,22,-1,4,0.95420073159039,NA,0.564684033743106,NA
1411,1,22,-1,5,0.655765786068514,NA,0.390368099277839,NA
1411,1,22,-1,6,0.759453771053813,NA,0.800688694696873,NA
1411,1,22,-1,7,0.505683767376468,NA,0.452735169278458,NA
1411,1,22,-1,8,0.831940116244368,NA,0.696919028647244,NA
1411,1,22,-1,9,0.923351714853197,NA,0.704032553359866,NA
1411,1,22,-1,10,0.963182316860184,NA,0.840756572317332,NA
1411,1,22,-1,11,0.786669321008958,NA,0.704017346259207,NA
1411,1,22,-1,12,0.74320046021603,NA,0.94147920247633,NA
1411,1,22,-1,13,0.811935953563079,NA,0.782037260127254,NA
1411,1,22,-1,14,0.916375860921107,NA,0.708522090339102,NA
1411,1,22,-1,15,0.652650292264298,NA,0.339849211229011,NA
1411,1,22,-1,16,NA,NA,NA,0.533298947918229
1411,1,22,-1,17,NA,NA,NA,0.573112283204682
1411,1,22,-1,18,NA,NA,NA,0.511909047444351
1411,1,22,-1,19,NA,NA,NA,0.306314805475995
1412,1,24,-1,1,NA,0.126208845246583,NA,NA
1412,1,24,-1,2,NA,0.287504426855594,NA,NA
1412,1,24,-1,3,NA,0.306432793010026,NA,NA
1412,1,24,-1,4,0.863193404045887,NA,0.519794064224698,NA
1412,1,24,-1,5,0.915479460847564,NA,0.774740346358158,NA
1412,1,24,-1,6,0.863472324446775,NA,0.666338827344589,NA
1412,1,24,-1,7,0.567782414495014,NA,0.58998554602731,NA
1412,1,24,-1,8,0.724571208818816,NA,0.89567986340262,NA
1412,1,24,-1,9,0.97190460911952,NA,0.741270255297422,NA
1412,1,24,-1,10,0.645056107197888,NA,0.5447791864397,NA
1412,1,24,-1,11,0.581541475025006,NA,0.412242498667911,NA
1412,1,24,-1,12,0.920346186379902,NA,0.519202731433325,NA
1412,1,24,-1,13,0.679920469759963,NA,0.74175508315675,NA
1412,1,24,-1,14,0.922221745480783,NA,0.912224035710096,NA
1412,1,24,-1,15,0.825932590756565,NA,0.566708047757857,NA
1412,1,24,-1,16,NA,NA,NA,0.767076876200736
1412,1,24,-1,17,NA,NA,NA,0.570282990997657
1412,1,24,-1,18,NA,NA,NA,0.500359638896771
1412,1,24,-1,19,NA,NA,NA,0.524299286492169
1413,1,19,-1,1,NA,0.140634893160313,NA,NA
1413,1,19,-1,2,NA,0.0527390358038247,NA,NA
1413,1,19,-1,3,NA,0.179197914805263,NA,NA
1413,1,19,-1,4,0.718711505294777,NA,0.550542482873425,NA
1413,1,19,-1,5,0.509951574844308,NA,0.550711480621249,NA
1413,1,19,-1,6,0.801803925307468,NA,0.558361151954159,NA
1413,1,19,-1,7,0.64855255978182,NA,0.433954143384472,NA
1413,1,19,-1,8,0.718863057205454,NA,0.618193032336421,NA
1413,1,19,-1,9,0.506117872544564,NA,0.766633712872863,NA
1413,1,19,-1,10,0.882335363421589,NA,0.569068314391188,NA
1413,1,19,-1,11,0.96614654280711,NA,0.992406725068577,NA
1413,1,19,-1,12,0.559390990645625,NA,0.77338230710011,NA
1413,1,19,-1,13,0.791342132491991,NA,0.862721248995513,NA
1413,1,19,-1,14,0.896588815026917,NA,0.821629240177572,NA
1413,1,19,-1,15,0.822284514317289,NA,0.756555641652085,NA
1413,1,19,-1,16,NA,NA,NA,0.755051998258568
1413,1,19,-1,17,NA,NA,NA,0.331976497615688
1413,1,19,-1,18,NA,NA,NA,0.560654323617928
1413,1,19,-1,19,NA,NA,NA,0.302276316750795
1414,1,23,1,1,NA,0.13818123890087,NA,NA
1414,1,23,1,2,NA,0.216721154004335,NA,NA
1414,1,23,1,3,NA,0.212195885833353,NA,NA
1414,1,23,1,4,0.801144483382814,NA,0.582629514508881,NA
1414,1,23,1,5,0.711515563889407,NA,0.93743167584762,NA
1414,1,23,1,6,0.711540766758844,NA,0.87541597452946,NA
1414,1,23,1,7,0.556332613457926,NA,0.69879899402149,NA
1414,1,23,1,8,0.560148075339384,NA,0.322859294549562,NA
1414,1,23,1,9,0.678816511528566,NA,0.353707484621555,NA
1414,1,23,1,10,0.820636069052853,NA,0.567751365131699,NA
1414,1,23,1,11,0.586390444543213,NA,0.564145880704746,NA
1414,1,23,1,12,0.615408426616341,NA,0.53280077194795,NA
1414,1,23,1,13,0.505565531784669,NA,0.734884366462939,NA
1414,1,23,1,14,0.851483229314908,NA,0.9180139034288,NA
1414,1,23,1,15,0.642279720632359,NA,0.35512716260273,NA
1414,1,23,1,16,NA,NA,NA,0.304131214460358
1414,1,23,1,17,NA,NA,NA,0.766635460034013
1414,1,23,1,18,NA,NA,NA,0.786240453901701
1414,1,23,1,19,NA,NA,NA,0.723262741882354
1415,1,19,-1,1,NA,0.167509223520756,NA,NA
1415,1,19,-1,2,NA,0.239874591026455,NA,NA
1415,1,19,-1,3,NA,0.0340563179925084,NA,NA
1415,1,19,-1,4,0.619120481307618,NA,0.557045150152408,NA
1415,1,19,-1,5,0.878495046054013,NA,0.631105302367359,NA
1415,1,19,-1,6,0.972471535787918,NA,0.548447311157361,NA
1415,1,19,-1,7,0.56626520305872,NA,0.719467919506133,NA
1415,1,19,-1,8,0.822213012375869,NA,0.561890339129604,NA
1415,1,19,-1,9,0.922815558617003,NA,0.714899882790633,NA
1415,1,19,-1,10,0.90363067900762,NA,0.591760362032801,NA
1415,1,19,-1,11,0.592839731485583,NA,0.585475724842399,NA
1415,1,19,-1,12,0.50644717074465,NA,0.540375070949085,NA
1415,1,19,-1,13,0.645901040756144,NA,0.666137844976038,NA
1415,1,19,-1,14,0.893916650791653,NA,0.871039404068142,NA
1415,1,19,-1,15,0.856501215137541,NA,0.966156387003139,NA
1415,1,19,-1,16,NA,NA,NA,0.636194080184214
1415,1,19,-1,17,NA,NA,NA,0.713150451262482
1415,1,19,-1,18,NA,NA,NA,0.400982388597913
1415,1,19,-1,19,NA,NA,NA,0.476815064973198
1416,1,21,-1,1,NA,0.0458549385890365,NA,NA
1416,1,21,-1,2,NA,0.04385284492746,NA,NA
1416,1,21,-1,3,NA,0.0721951888874173,NA,NA
1416,1,21,-1,4,0.534632129245438,NA,0.353862805012614,NA
1416,1,21,-1,5,0.596906486432999,NA,0.313223856803961,NA
1416,1,21,-1,6,0.671771254623309,NA,0.638428298826329,NA
1416,1,21,-1,7,0.847102210158482,NA,0.851193985436112,NA
1416,1,21,-1,8,0.642850233591162,NA,0.475143271917477,NA
1416,1,21,-1,9,0.848326970124617,NA,0.954048696556129,NA
1416,1,21,-1,10,0.993562020477839,NA,0.729428511229344,NA
1416,1,21,-1,11,0.611269661341794,NA,0.597466298681684,NA
1416,1,21,-1,12,0.739255301770754,NA,0.698154860292561,NA
1416,1,21,-1,13,0.612213433603756,NA,0.33344068932347,NA
1416,1,21,-1,14,0.970384489861317,NA,0.747504185070284,NA
1416,1,21,-1,15,0.752234666841105,NA,0.585015772143379,NA
1416,1,21,-1,16,NA,NA,NA,0.41234391934704
1416,1,21,-1,17,NA,NA,NA,0.604211398004554
